k***r ( 212) ,5,Thanks for the Porsche. Nice and easy transaction. Great deal!!!!! Thanx again!!,2011-09-29,
k***a ( 237) ,5,"Easy transaction, as described, very accomidating. A+",2011-09-26,
b***a ( 32) ,5,Perfect transaction!! Five star sales and service!! Don't buy anywhere else!!,2011-09-22,
g***o ( 461) ,5,Richard & Jay great to work with - very accomodating. Highly recommended. A++++,2011-09-20,
u***_ ( 167) ,5,It Was A Pleasure To Do Business With Richard. Really Good Car For My Mom!,2011-08-26,
n***c ( 43) ,5,"Very responsive, picked me up at the airport. Nice Vehicle. Thanks Richard.",2011-08-19,
4***3 ( 10) No longer a registered user,5,"Terrific car better than advertised. Richard was fantastic, recommend this sell",2011-08-16,
o***t ( 763) ,5,outstanding transaction. thank you Richard for working with me from CA.,2011-08-15,
l***t ( 1 ) No longer a registered user,5,THANK YOU!! ITEM IS PERFECT HIHLY RECOMEND:),2011-08-13,
l***t ( 1 ) No longer a registered user,5,TAMPABAYMOTORS IS A GREAT DEALER AND EBAYER!!!!!,2011-08-13,
l***t ( 1 ) No longer a registered user,5,WOW!!! AMAZING DEALER-GREAT CAR!!-AS DESCRIBED-HIGHLY RECOMMEND,2011-08-11,
k***p ( 4 ) ,5,I will continue to do business with TampaBayMotors! Best experience ever! 5-Star,2011-07-26,
Seller: Member id audiplusvwparts ( Feedback Score Of 351) ,5,Great communication. A pleasure to do business with.,2011-07-20,
l***t ( 0 ) No longer a registered user,5,"GREAT DEALER TO WORK WITH, THANK YOU FOR YOUR UNDERSTANDING AND PATIENCE",2011-07-16,
7***0 ( 0 ) No longer a registered user,5,Thank You Jay you were soooo Helpful!!! Highly Recomended Ebayer!!!!!,2011-07-16,
4***e ( 83) ,5,"excellant transaction, vehical was exactly asw stated in add",2011-07-14,
s***r ( 742) ,5,"Sale did not work out, seller was gracious and refunded all money easily!",2011-07-07,
t***m ( 25) ,5,Great communication. Great service. Would buy from again. A++++,2011-07-04,
****o ( 63) No longer a registered user,5,Good cooperation and excellent communication,2011-07-04,
k***p ( 4 ) ,5,5-STAR! What a wonderful experience it was to do business with Tampa Bay Motors!,2011-06-30,
q***z ( 63) No longer a registered user,5,Jay you were awesome!! Thank you Tampa Bay Motors,2011-06-22,
_***e ( 36) ,5,"A+ Transaction, would gladly do business again!",2011-06-16,
Seller: Member id airtime4less ( Feedback Score Of 2994) ,5,"Fast payment, great ebayer. Thanks!!",2011-06-07,
a***y ( 1 ) ,5,Thank You Richard!!! You Are The MAN!!!!!!!!!!!!!! I Love My Car!!!!!!!!!!!,2011-05-20,
o***o ( 306) ,5,great seller. nice van,2011-05-17,
j***r ( 4 ) ,5,"Good seller, very helpfull, fill all paper needed to export the car. Thanks",2011-05-14,
l***l ( 50) ,5,"great car, great service, seller picked me up at the airport, nice guy",2011-05-11,
j***j ( 145) ,5,"Richard is a great car dealer, would buy again, awaiting delivery",2011-05-09,
Seller: Member id grapevinehill ( Feedback Score Of 630318) ,5,Thanks for your business! It is our goal to earn your 5-star rating everytime!,2011-05-07,
Seller: Member id acc_mall ( Feedback Score Of 7924) ,5,Hope to deal with you again. Thank you.,2011-05-06,
Seller: Member id tdlvbt312 ( Feedback Score Of 573) No longer a registered user,5,"Thank you for an easy, pleasant transaction.Excellent buyer. A++++++.",2011-05-06,
k***s ( 24) ,5,Good experience,2011-04-28,
d***e ( 53) ,5,"Great seller, reasonable to deal with, high recommended",2011-04-05,
l***0 ( 102) ,5,"Dealing with Richard was great, very professional. Highly recommended",2011-03-29,
i***o ( 25) ,5,"Good transaction, bike look like new (mint).Authentic mileage,Thank you Richard!",2011-03-14,
l***t ( 1 ) No longer a registered user,5,Thank you for the beautiful car and the patience in working with me,2011-03-13,
b***g ( 200) ,5,Item description was off. Seller went over the top to satisfy me.,2011-03-04,
Seller: Member id 313edwards313 ( Feedback Score Of 2193) ,5,Great ebayer fast payment Please leave us + Feedback and thanks again!,2011-02-27,
c***b ( 598) ,5,BIKE IS STUNNING. GOOD PEOPLE. WILL PURCHASE AGAIN. THANKS GUYS.,2011-02-27,
b***y ( 874) ,5,I love it .Thanks,2011-02-24,
Seller: Member id pubwang ( Feedback Score Of 568) No longer a registered user,5,Great communication. A pleasure to do business with.,2011-02-22,
h***h ( 9 ) ,5,"Thank you Richard.Professional,experienced effective. smooth transaction",2011-02-08,
j***t ( 4 ) ,5,"great car, as advertised, even met me at the airport.",2011-01-25,
o***e ( 673) ,5,"Great People To Deal With, they went the extra mile for me. Thank You Very Much",2011-01-24,
Seller: Member id leftcoastenterprises ( Feedback Score Of 16206) ,5,Quick response and fast payment. Perfect! THANKS!!,2011-01-04,
3***3 ( 474) ,5,super,2009-12-16,
o***o ( 306) ,5,great seller.,2009-12-12,
a***a ( 82) ,5,"FIRST CLASS SERVICE, GREAT EBAYER, NICE JOB RICHARD THANK YOU",2009-11-30,
o***o ( 306) ,5,good seller,2009-11-20,
c***i ( 1422) ,5,received title 11/15/2009 - thanks,2009-11-18,
q***z ( 63) No longer a registered user,5,Thank you!,2009-11-15,
y***o ( 12) ,5,Tampa Bay Motors Outstanding! Richard made the process smooth and easy.,2009-11-14,
r***9 ( 549) ,5,"Seller is an asset to e-bay, vechile as stated, first class service AAAAA+++++!",2009-11-01,
i***p ( 247) ,5,++++,2009-10-29,
n***f ( 324) No longer a registered user,5,Great transaction.,2009-10-24,
r***d ( 1465) ,5,"Vehicle exactly as listed. NICE!! Great communication, great deal. A++++++++",2009-10-06,
y***2 ( 41) ,5,AAA+ Honest and Straightforward. I would highly recommend! Car was Perfect,2009-10-05,
_***h ( 40) ,5,"professional, courteous, understanding, I will buy another car from you again",2009-10-01,
j***u ( 1089) ,5,"Good transaction, great communication, and nice car - thanks!",2009-10-01,
a***i ( 2 ) ,5,very good car dealer,2009-09-25,
5***1 ( 28) ,5,good transaction...would do again.,2009-09-24,
j***e ( 183) ,5,Excellent to work with. Honest and gives great advice. Great business!,2009-09-12,
l***v ( 19) ,5,Richard was very patient in dealing with my worries.I would recommend this sellr,2009-08-15,
l***s ( 40) ,5,Very knowledgeable. Car was more than what was expected,2009-08-12,
o***6 ( 21) ,5,"recommended,minor glitch quickly rectified,knowledgeable dealer",2009-08-10,
t***e ( 170) ,5,TRANSACTION WAS EASY. VERY THOROUGH. GOOD BUY. RICHARD WAS GREAT!,2009-08-07,
a***g ( 83) ,5,"Very good communication, fine to deal with, ask about the Credit Union Financing",2009-07-31,
Seller: Member id scooby5728 ( Feedback Score Of 1206) ,5,Super quick payment!! Awesome buyer!! Thanks!!,2009-07-19,
Seller: Member id rhsuiter ( Feedback Score Of 30) ,5,thanks for the prompt payment and smooth transaction...great ebayer,2009-07-15,
o***o ( 306) ,5,great service! nice truck! :) easy to deal with.,2009-07-11,
y***t ( 24) ,5,Thank you,2009-07-10,
Seller: Member id titupinwm ( Feedback Score Of 3193) ,5,a+++,2009-07-09,
Seller: Member id 2011lookingfordeals ( Feedback Score Of 644) ,5,THANKS ALOT VERY FAST PAYMENT THANKS FOR THE FEEDBACK PLEASE SHOP AGAIN WITH ME,2009-07-08,
Seller: Member id kimeko72 ( Feedback Score Of 790) ,5,Hope to deal with you again. Thank you.,2009-07-08,
Seller: Member id dream_rides_inc ( Feedback Score Of 418) ,5,Excellent buyer. A++++++ A pleasure to do business with. Thank You!!!,2009-07-07,
Seller: Member id weber1023 ( Feedback Score Of 4390) ,5,THANK YOU - A PLUS ++++++++++++++++++GREAT EBAYER,2009-07-07,
Seller: Member id vino_mendoza ( Feedback Score Of 777) ,5,"Muchas gracias, un placer tratar con este usuario. Atte. Juan.",2009-07-07,
Seller: Member id cbexpress7 ( Feedback Score Of 4154) ,5,Hope to deal with you again. Thank you.,2009-07-07,
r***r ( 59) ,5,Fast & smooth transaction. Thanks Richard.,2009-07-03,
a***l ( 53) ,5,"Great Transaction. Richard is a stand up guy, Would buy from him again.",2009-07-03,
w***f ( 232) ,5,WELL DONE RICHARD/JAY!!!,2009-06-16,
n***r ( 58) ,5,Great transaction. Very professional! Would buy from them again. Thanks!,2009-06-03,
Seller: Member id aasales ( Feedback Score Of 765) ,5,good ebayer,2009-06-01,
Seller: Member id the_little_one2008 ( Feedback Score Of 3029) ,5,Nice transaction!! A+++++++++ Great ebayer!!,2009-06-01,
Seller: Member id wdw1972 ( Feedback Score Of 5107) ,5,"ANOTHER 5 STAR * * * * * TRANSACTION, WE STRIVE FOR FIVE STARS AS WELL",2009-05-31,
Seller: Member id siam_seeds ( Feedback Score Of 1476) ,5,"Thank you for your purchase. Good customer, made fast payment,",2009-05-31,
Seller: Member id walmarts ( Feedback Score Of 7365) ,5,Thank you AAA+++ Transaction,2009-05-31,
Seller: Member id titupinwm ( Feedback Score Of 3193) ,5,a+++,2009-05-31,
Seller: Member id gamesalor ( Feedback Score Of 196954) ,5,"Good buyer, prompt payment, valued customer, highly recommended.",2009-05-31,
Seller: Member id thevintageguy ( Feedback Score Of 100439) ,5,Hope to deal with you again. Thank you.,2009-05-31,
Seller: Member id sunytrade.co.ltd ( Feedback Score Of 8539) No longer a registered user,5,"Good buyer, prompt payment, valued customer, highly recommended.",2009-05-31,
Seller: Member id istarbuy ( Feedback Score Of 3080) No longer a registered user,5,Hope to deal with you again. Thank you.,2009-05-31,
Seller: Member id heybattery262 ( Feedback Score Of 20515) ,5,"Good buyer, prompt payment, valued customer, highly recommended.",2009-05-31,
Seller: Member id perfect_mission ( Feedback Score Of 23534) ,5,"Good buyer, prompt payment, valued customer, highly recommended.",2009-05-31,
o***k ( 77) ,5,Excellent Seller...Great Communicator. Thank you,2009-05-28,
d***1 ( 7 ) ,5,Tampa Motors was very professional and Richard was very experienced and helpful,2009-05-15,
t***i ( 190) ,5,GOOD SERVICE!!!,2009-05-14,
u***6 ( 88) ,5,Awesome Guy! Richard did an excellent job all the way! Thank you Richard,2009-05-05,
b***i ( 29) ,5,"Richard is awesome!! Will buy from him again. Great guy, deal, and awesome car!",2009-04-01,
g***7 ( 4 ) ,5,great seller! promised what he delivered !!!,2009-03-29,
7***o ( 23) ,5,THE CAR IS FANTASIC WAY BETTER THAN DESCRIBED WOULD DO BUSINESS AGAIN,2009-03-10,
e***s ( 473) ,5,"Merchandise as advertised, nice car, smooth transaction, Richard is very honest",2009-03-05,
Seller: Member id caraudioneeds*com ( Feedback Score Of 761) No longer a registered user,5,GREAT EASY TRANSACTION! PLEASE LEAVE FEEDBACK ASWELL =),2009-03-01,
o***y ( 131) ,5,Excellent communication and hassle free transaction. Thank you!,2009-01-11,
r***r ( 303) ,5,Thanks Richard. Very easy to work with and very accomodating. Love the car.,2008-12-30,
e***u ( 140) ,5,Car exactly as described and awesome. Long distance car-buying made easy.,2008-12-15,
Seller: Member id libbybarrow ( Feedback Score Of 14) No longer a registered user,5,Great communication. A pleasure to do business with.,2008-12-06,
f***y ( 83) ,5,the best seller A+++++++++++,2008-10-16,
n***n ( 13) ,5,Very professional transaction/communication and vehicle showed up as promised,2008-10-03,
n***p ( 154) ,5,"a great Seller, wonderful Jaguar; small problem that Seller remedied, nice guy",2008-09-26,
m***l ( 232) ,5,"Very good to deal with, excellent quality, a pleasure to do business with.Thanks",2008-09-13,
a***a ( 137) ,5,"good seller,honest,very good car,recomended",2008-09-13,
e***k ( 15) ,5,"good service, fast transaction, all around quality.",2008-08-16,
s***t ( 20) ,5,"fast, clean, accurate transaction. Seller went extra mile to help",2008-08-11,
j***i ( 391) ,5,"A few bumps, but overall an ok experience",2008-08-10,
f***i ( 3708) ,5,"Quality automobile, friendly, helpful, easy to deal with. Thank you.",2008-08-09,
g***w ( 53) ,5,Very accommodating,2008-07-27,
7***7 ( 312) ,5,"Richard was great to deal with, a very smooth transaction...Great Car... A++++++",2008-07-26,
d***4 ( 401) ,5,OUTSTANDING/GREAT CAR PRICE & SELLER/TRUST RICHARD/5 STARS ALL THE WAY/THANKYOU,2008-07-24,
s***l ( 82) ,5,"Richard was very helpful, informative and returned e-mails/phone calls promptly.",2008-07-20,
t***u ( 112) ,5,I have shipping issues since I live in Wyoming They have been very understanding,2008-07-20,
k***l ( 699) ,5,"Could not have been better. Totally hassle free, and better than described. A+++",2008-07-19,
r***r ( 57) ,5,On a scale of 1 to 10 I rate them an 11. Could not possibly been better. Super,2008-07-13,
8***3 ( 4 ) No longer a registered user,5,Great personal service. The car was exactly as described,2008-07-11,
m***v ( 41) ,5,"very good to deal with ,excellent quality ,a pleasure to do business with Thanks",2008-07-02,
s***o ( 61) ,5,Excellent car. Fair price. Nice person. Recommended!,2008-06-27,
b***l ( 128) ,5,"Richard was extremely helpful. It is a great car, and a smooth transaction!",2008-06-04,
b***l ( 388) ,5,Great seller - easy to work with through a tough deal - definitely recommend!!!!,2008-06-01,
n***n ( 174) ,5,"very nice and easy transaction. seller was very helpful, took care of everythin",2008-05-27,
j***o ( 31) ,5,Perfect Ebay Transaction. Everything as described. Would definitely buy again.,2008-05-16,
y***r ( 114) ,5,"excellent and quick transaction, saved me $$$ by arranging delivery to Boston",2008-05-14,
p***e ( 316) ,5,Excellent Seller - Very reputable - I love my new (used) car. :-),2008-05-12,
a***e ( 20) ,5,Richard redefines customer service. Car is beautiful. Would recommend to anyone.,2008-05-11,
6***6 ( 34) ,5,"excellent attention,great person,excellent comunication,les comprare nuevamente",2008-05-07,
t***o ( 71) ,5,As described. Super clean and nice . Thanks,2008-05-01,
w***d ( 340) ,5,"Avalon was AWESOME, a joy to drive! Wonderful to do business with!!!!!!!!!!",2008-04-27,
n***l ( 261) ,5,Jeep exactly as described. Good folks. A + eBayer.,2008-04-26,
s***p ( 96) ,5,EXCELLENT SERVICE! EASY TRANSACTION! GREAT CAR! RICHARD YOU THE MAN!,2008-04-22,
b***a ( 5 ) ,5,The whole transaction was smooth and positive . I am ready to do buy again,2008-04-19,
t***t ( 162) ,5,"Professional, courteous, honest transaction...not your father's used car dealer!",2008-04-06,
2***7 ( 3 ) No longer a registered user,5,Exceptional service. Very favorable experience. Highly recommened. A+++,2008-04-06,
t***6 ( 46) ,5,"very good to deal with ,excellent quality ,a pleasure to do business with",2008-03-27,
m***a ( 38) ,5,TampaBay went out of their way to get answers and provide extra information.,2008-03-23,
o***d ( 25) ,5,Absolutely top notch professionals!! The Family loves it. Very trustworthy!!!!,2008-03-17,
o***a ( 27) ,5,Car exceeds expectations. Excellent communication from sale to follow-up. A+++,2008-03-12,
9***0 ( 1 ) No longer a registered user,5,I have not seen the vehicle yet but hope it is all they say it is.,2008-03-11,
e***e ( 49) ,5,"Outstanding customer service, very honest & highly recommended. Beautiful car!!!",2008-03-04,
z***z ( 209) ,5,accurate description great communication 100%,2008-03-02,
o***s ( 76) ,5,nice car,2008-02-28,
e***u ( 247) ,5,car had been sold localy and was not available,2008-02-22,
g***t ( 190) ,5,"excellent seller, very honest great car",2008-02-15,
Seller: Member id ljpersonalizedgifts ( Feedback Score Of 8960) ,5,Quick response and fast payment. Perfect! THANKS!!,2007-12-31,
Seller: Member id boondoggle333 ( Feedback Score Of 10717) ,5,"GREAT EBAYER, FAST PAYMENT, HIGHLY RECOMMENDED, AAAAAAAAAAAAAAAAA+++++++++++++++",2007-12-28,
Seller: Member id selsprout ( Feedback Score Of 3594) ,5,Excellent Transaction!!! Thanks!,2007-12-28,
Seller: Member id vovchik120277 ( Feedback Score Of 202) ,5,Great eBayer! Instantaneous payment!,2007-12-28,
Seller: Member id the-video-bin ( Feedback Score Of 164751) ,5,Great Ebaying!!! A true asset to Ebay,2007-12-28,
Seller: Member id harlanjacobsen ( Feedback Score Of 5805) ,5,Great communication. A pleasure to do business with.,2007-12-28,
Seller: Member id sysqsystems ( Feedback Score Of 268973) ,5,Great communication. A pleasure to do business with.,2007-12-28,
Seller: Member id sysqsystems ( Feedback Score Of 268973) ,5,Great communication. A pleasure to do business with.,2007-12-28,
Seller: Member id a1books_express ( Feedback Score Of 90344) No longer a registered user,5,Great communication. A pleasure to do business with. Thanks for choosing A1Books,2007-12-28,
Seller: Member id your_trusted_american_powerseller ( Feedback Score Of 12758) ,5,"Thank you for an easy, pleasant transaction. Excellent buyer. A++++++.",2007-12-28,
