Happy with purchase and delivery time. Very Beautiful,Buyer: i***l ( 176) ,Sep-19-11 00:25
the ring is beautiful :),Buyer: 0***0 ( 25) ,Sep-18-11 19:53
Thank you so much!,Buyer: g***d ( 75) ,Sep-18-11 16:48
Absolutely BEAUTIFUL!! These look like the real deal. Thanks very much. A+seller,Buyer: t***l ( 342) ,Sep-18-11 05:17
"Great price, Wonderful product and communication with seller was great",Buyer: n***2 ( 38) ,Sep-16-11 09:02
Simply beautiful. Wonderful seller. A+ transaction. The prettiest ring ever!,Buyer: l***i ( 595) ,Sep-14-11 08:54
Absolutely beautiful stone very much to my taste,Buyer: i***r ( 16) ,Sep-13-11 07:05
GREAT TRANSACTION!!!,Buyer: c***n ( 481) ,Sep-13-11 04:46
"beautiful rings.HIGH QUALITY,Hope to do business with again.AAAAAAAAAA+++++++++",Buyer: g***s ( 289) ,Sep-12-11 13:03
great,Buyer: p***s ( 371) ,Sep-12-11 04:53
thank you for the item and they look nice,Buyer: y***3 ( 43) ,Sep-12-11 02:51
"excellent communication, kind store, 5 stars in all categories",Buyer: b***p ( 239) ,Sep-11-11 22:06
"cancelledorder, same as other comments",Buyer: b***p ( 239) ,Sep-11-11 22:06
very nice ring,Buyer: a***b ( 2 ) ,Sep-10-11 22:27
Perfectly beautiful - just the size I needed. Prompt shipping. A+++,Buyer: m***a ( 771) ,Sep-08-11 19:08
Love the ring!!! Smooth Transaction. Will do business again :),Buyer: 2***2 ( 60) ,Sep-08-11 11:49
Great,Buyer: i***e ( 47) ,Sep-08-11 05:49
beautiful rings,Buyer: w***d ( 29) ,Sep-06-11 13:52
fast refund,Buyer: o***o ( 179) ,Sep-04-11 13:44
Beautiful ring!! Thanks,Buyer: w***n ( 82) ,Sep-04-11 07:17
Beautiful!,Buyer: 2***o ( 23) ,Sep-02-11 10:31
Very nice ring WOW awesome AAA++++ transaction,Buyer: b***i ( 521) ,Sep-01-11 13:05
"Perfect, awesome seller, great product !! Thanks",Buyer: r***r ( 6024) ,Aug-31-11 19:13
Girlfriend loves it,Buyer: i***s ( 105) ,Aug-31-11 13:14
"Great seller, good communication, magnificent product, would recommend",Buyer: b***d ( 12) ,Aug-31-11 12:22
BEAUTIFUL!!!!!! My Fiance and I LOVE the ring and SOOO happy we found you!!!!!,Buyer: m***i ( 40) ,Aug-29-11 11:09
"very smooth transaction,arrive in time, the same as pictured my fiance love it",Buyer: 3***3 ( 27) ,Aug-28-11 13:51
"WOW, such a nice product, top quaility A++++++",Buyer: s***p ( 214) ,Aug-28-11 09:40
gorgeous ring! I love it!,Buyer: j***e ( 90) ,Aug-25-11 15:27
"Great product, super comunication, a must, thank you!!!!!",Buyer: 3***3 ( 140) ,Aug-25-11 12:02
Thank you so much!!! The ring is absolutely beautiful!!!,Buyer: f***n ( 21) ,Aug-25-11 11:21
Great product,Buyer: c***h ( 47) ,Aug-22-11 15:57
quick response to emails.,Buyer: f***t ( 16) ,Aug-22-11 10:30
Beautiful ring,Buyer: 1***1 ( 38) ,Aug-21-11 16:12
Beautiful Ring! Just as pictured! Fast shipping!,Buyer: a***x ( 17) ,Aug-20-11 21:25
Excellent Ebayer! Fast Shipping!!!,Buyer: m***r ( 44) ,Aug-17-11 13:17
"Nice gems, thanks :)",Buyer: y***a ( 8 ) ,Aug-16-11 16:41
Good staff i like make business with you is pretty I'm so happy those is pretty,Buyer: a***r ( 115) ,Aug-16-11 02:06
Beautiful Thanks AAAAA+++++ deal,Buyer: e***t ( 442) ,Aug-08-11 15:10
Great ebayer. A++++,Buyer: k***o ( 264) ,Aug-08-11 10:25
Ring is lovely. Thank you.,Buyer: o***o ( 139) ,Aug-05-11 12:27
Good seller and fast shipping!!,Buyer: r***r ( 618) ,Aug-05-11 01:09
Good seller and fast shipping!!,Buyer: r***r ( 618) ,Aug-05-11 01:06
Good seller and fast shipping!!,Buyer: r***r ( 618) ,Aug-05-11 01:06
excellent,Buyer: 2***b ( 29) ,Aug-04-11 05:28
the most beautiful thing I have ever seen. I am amazed! kudos,Buyer: t***m ( 30) ,Aug-03-11 23:15
"Received in great condition, thanks",Buyer: t***d ( 419) ,Aug-02-11 19:24
"Excellent ring! My wife loves it, thank you!",Buyer: a***a ( 33) ,Aug-02-11 14:18
Great. A plus ,Buyer: g***n ( 632) ,Aug-01-11 20:54
It's EVERYTHING I hoped for!! A++ Will be buying from again :),Buyer: c***x ( 11) ,Jul-30-11 12:34
Fast!!!!!,Buyer: g***g ( 79) ,Jul-30-11 09:58
Gorgeous Item and Amazing Communication,Buyer: a***9 ( 57) ,Jul-30-11 09:34
"Great product, quick delivery",Buyer: t***o ( 173) ,Jul-29-11 18:47
BEAUTIFULLLLLL !!!!!!,Buyer: n***d ( 174) ,Jul-29-11 07:52
Absolutely great Thank you,Buyer: l***o ( 90) ,Jul-28-11 21:42
excellent e-bayer !! very proffessional,Buyer: o***d ( 219) ,Jul-27-11 09:11
Love the ring! Easy transaction. Arrived just the way I requested! Thank you!,Buyer: s***1 ( 28) ,Jul-26-11 22:16
The ring is absolutely stunning!,Buyer: e***j ( 55) ,Jul-25-11 09:13
"great deal, great shipping",Buyer: r***y ( 106) ,Jul-25-11 06:31
Words can't describe the beauty of this ring! Will do business again with you!,Buyer: m***m ( 67) ,Jul-24-11 07:03
"Exellent transation & customer service, met my expectations above and beyond,",Buyer: 1***1 ( 23) ,Jul-23-11 07:13
"beautiful ring, looks even better than my genuine diamond ring! Thank you!",Buyer: 1***1 ( 19) ,Jul-22-11 13:31
"Very good company to deal with, highly recommend.",Buyer: u***d ( 7 ) No longer a registered user,Jul-21-11 04:00
beautiful stone,Buyer: t***n ( 132) ,Jul-20-11 19:11
"Beautiful! Very Happy, Fast Shipping! Thank you.",Buyer: y***a ( 55) ,Jul-16-11 10:15
omg rec'd the ring today it is beautiful way better than what I expected thank u,Buyer: m***p ( 106) ,Jul-15-11 20:19
Excellent service and great communication. Made the exchange smooth.,Buyer: h***o ( 34) ,Jul-15-11 05:22
"Evan though not satisfied with ring, would buy from you again. happy camper",Buyer: e***4 ( 154) ,Jul-12-11 17:05
fast shipping...and the diamond is nice but there were no receipt or tags in the,Buyer: a***l ( 7 ) ,Jul-11-11 12:47
"recieved package, and the ring was beautiful she loved it!",Buyer: o***s ( 10) No longer a registered user,Jul-10-11 16:05
"A+ Transaction - earrings look awesome, she's happy! Thank you.",Buyer: e***o ( 232) ,Jul-10-11 09:38
good deal,Buyer: r***y ( 106) ,Jul-08-11 15:49
"looks great, Thanks, A+++++++",Buyer: m***e ( 2321) ,Jul-07-11 14:55
AAA seller. Thanks!,Buyer: d***s ( 120) ,Jul-05-11 07:34
Fast Shipping. Great item.,Buyer: z***u ( 497) ,Jul-04-11 10:01
AMAZING !!!!,Buyer: r***r ( 20) ,Jul-01-11 15:28
Very beautiful! Shipping was fast!,Buyer: 9***j ( 30) ,Jun-28-11 17:53
Fast Shipping. Great communication.,Buyer: 3***3 ( 43) ,Jun-27-11 18:29
LOVE IT! thank you!,Buyer: a***i ( 203) ,Jun-25-11 14:58
Great customer service! Will definitely recommend anyone to buy from your store!,Buyer: l***l ( 192) ,Jun-25-11 01:30
"Ring was beautiful, but the Diamond was loose in the setting.",Buyer: d***b ( 5 ) ,Jun-24-11 12:29
Fast shipping. beautiful ring!!!! A++++,Buyer: w***e ( 231) ,Jun-24-11 12:24
:),Buyer: t***o ( 89) ,Jun-23-11 21:42
good company to deal with,Buyer: n***r ( 256) ,Jun-23-11 13:19
Great seller. A+ one of the best on Ebay,Buyer: n***p ( 386) ,Jun-22-11 20:01
Pleasure to deal with when I emailed them I would get a reply asap great product,Buyer: e***9 ( 52) ,Jun-20-11 11:25
"Prompt delivery, beautiful item",Buyer: a***1 ( 23) ,Jun-19-11 02:03
ring looks absolutely gorgeous. thank you ,Buyer: f***n ( 24) ,Jun-18-11 12:26
"even though i changed my order after the fact, their custermor servise is great",Buyer: l***5 ( 9 ) ,Jun-16-11 18:26
fast refund,Buyer: o***u ( 100) ,Jun-15-11 19:37
excellent!,Buyer: g***e ( 93) ,Jun-15-11 03:12
"Beautiful ring, will buy from this seller again",Buyer: o***s ( 91) ,Jun-13-11 06:45
extremely pleased with purchase,Buyer: e***e ( 107) ,Jun-11-11 13:36
nice stone,Buyer: s***o ( 514) ,Jun-10-11 19:32
"She absolutely adores these, and shipping was fast...appreciate the warranty",Buyer: l***o ( 161) ,Jun-10-11 14:17
excellent communication and service,Buyer: s***l ( 162) ,Jun-10-11 11:33
awesome A+++++++++++++++++++,Buyer: e***e ( 164) ,Jun-09-11 03:13
excelent! have assisted me in every way! thanks so much!,Buyer: n***0 ( 31) ,Jun-06-11 08:26
"doesn't look like a diamond, but fast shipping",Buyer: r***l ( 152) ,Jun-06-11 07:08
"Very nice items,thaks!",Buyer: d***r ( 230) ,Jun-06-11 04:30
nice item.thanks!,Buyer: d***r ( 230) ,Jun-06-11 04:30
nice item.thanks!,Buyer: d***r ( 230) ,Jun-06-11 04:30
Very nice!! Excited to see it mounted! Thank you!,Buyer: s***s ( 758) ,Jun-05-11 21:10
"Perfect, absolutely love them .. Thank you",Buyer: e***r ( 860) ,Jun-04-11 14:48
Absolutely stunning!,Buyer: s***o ( 457) ,Jun-04-11 09:50
Beautiful!,Buyer: s***s ( 87) ,May-31-11 18:04
It's perfect! Shipping to Canada didn't take too long! A+ thanks!,Buyer: e***n ( 92) ,May-31-11 18:01
Set came a slightly different color. Left messages with no reply. But it was ok,Buyer: r***l ( 77) ,May-31-11 11:15
great piece!! great communication!! I will be back for more,Buyer: y***e ( 46) ,May-29-11 09:34
"ring is beautiful! worth the wait, Shipping took a lil long, but we both love it",Buyer: i***l ( 1 ) ,May-26-11 22:09
The ring is just as it looked in the picture-even better. I am very pleased with,Buyer: l***c ( 7 ) ,May-23-11 17:27
A+,Buyer: i***4 ( 187) ,May-22-11 13:46
good seller A+++++,Buyer: o***o ( 76) ,May-20-11 11:21
great ebayer,Buyer: i***b ( 282) ,May-18-11 18:23
"Bid for item and did not win. Next thing I know, I won?",Buyer: i***2 ( 232) ,May-18-11 10:00
Beautiful ring.....couldn't have asked for better!!!! You guys are amazing!,Buyer: r***s ( 102) ,May-17-11 16:28
Item was as described,Buyer: t***5 ( 1 ) ,May-17-11 15:34
Very Nice Stone A+,Buyer: 1***1 ( 245) ,May-17-11 05:52
Stunning thank u ,Buyer: s***a ( 785) ,May-16-11 07:00
"Nice, but no jewelerwill set it for me. A+++++++++++++++",Buyer: e***4 ( 1238) ,May-15-11 17:04
"Great to deal with, fast responses and delivery.",Buyer: a***e ( 4 ) ,May-15-11 09:56
"very impressed,great place to buy from,very accurate and safe shipping",Buyer: 9***9 ( 25) ,May-13-11 17:24
aaa,Buyer: y***0 ( 14) ,May-12-11 04:24
Great to deal with. Got item fast.,Buyer: -***l ( 17) ,May-11-11 13:46
This was fake diamond,Buyer: m***h ( 154) ,May-11-11 11:20
great ring love it!!,Buyer: 8***8 ( 20) ,May-10-11 19:27
Awesome I will be doing business with you again,Buyer: a***l ( 6 ) ,May-10-11 11:26
"Beautiful ring, Great communication with seller!",Buyer: k***r ( 620) ,May-08-11 18:45
"beautiful ring, how could she say no? thanks a bunch!!!!!",Buyer: b***u ( 164) ,May-08-11 14:08
Item arrived as described. Great looking ring. A+,Buyer: e***l ( 39) ,May-08-11 13:46
"earnings were beautiful, my wife loved them. shipped very fast. thank you",Buyer: c***e ( 63) ,May-08-11 13:03
Thank You,Buyer: a***l ( 177) ,May-07-11 18:00
"eBay's finest, excellent transaction, beautiful item, highly recommend!",Buyer: n***u ( 753) ,May-06-11 14:00
great customer service fast shipping. Thank you!,Buyer: f***r ( 153) ,May-06-11 11:29
Great product! The wife loves them,Buyer: j***s ( 116) ,May-05-11 17:52
Good customer service...,Buyer: n***g ( 113) ,May-05-11 07:56
Thank you for making one of my first EBay buys FUN!! Beautiful ring!! Thanks,Buyer: u***g ( 100) ,May-04-11 12:54
very nice one. thanks,Buyer: d***r ( 230) ,May-03-11 09:42
great fast shipping,Buyer: e***n ( 130) ,May-03-11 02:04
"fast, accurate, and straight forward, a great seller",Buyer: e***k ( 114) ,May-02-11 20:24
Great customer service and beautiful ring! Very pleased!,Buyer: u***e ( 1 ) ,May-02-11 06:56
very helpful,Buyer: b***d ( 210) ,May-01-11 13:45
Great eBayer!,Buyer: g***r ( 1686) ,May-01-11 13:35
Great eBayer!,Buyer: g***r ( 1686) ,May-01-11 13:35
"Very beautiful ring, highly recommended. Well worth the wait. Thank you",Buyer: d***r ( 14) ,Apr-30-11 11:30
good seller,Buyer: b***e ( 2 ) ,Apr-28-11 08:39
Great seller!!!!,Buyer: y***m ( 57) ,Apr-27-11 05:04
great product will order again.,Buyer: e***r ( 171) ,Apr-26-11 03:10
very nice. even our jeweler was impressed for the price.,Buyer: h***t ( 26) ,Apr-24-11 08:16
It was absolutly beautiful!! Love the ring!!,Buyer: a***s ( 6 ) ,Apr-23-11 09:00
Absolutely beautiful synthetic diamond! Fast shipping. Very happy!,Buyer: k***s ( 18) ,Apr-22-11 17:12
"Great communication, love the ring!",Buyer: e***g ( 131) ,Apr-22-11 09:18
Honest about the product,Buyer: n***h ( 10) ,Apr-21-11 21:52
AMAZING seller! Excellent communication & extremely understanding. 5 stars!!!!,Buyer: h***i ( 330) ,Apr-21-11 13:22
"The ring is beautiful, I highly recommend this store to everyone.",Buyer: l***u ( 24) ,Apr-18-11 12:48
Great product and seller!!!! ,Buyer: a***a ( 64) ,Apr-17-11 12:48
She loved it!!!! VERY SATISFIED!!!,Buyer: e***t ( 16) ,Apr-16-11 09:00
I absolutely LOVE my ring. Thank you so so so much its amazing,Buyer: 3***3 ( 9 ) ,Apr-16-11 08:19
Super quick shipping. Very happy. Beautiful ring. 5 stars,Buyer: i***n ( 116) ,Apr-15-11 21:41
Fast shipping great work would definitely buy from them again,Buyer: l***2 ( 24) ,Apr-15-11 14:21
A+,Buyer: 1***1 ( 3 ) ,Apr-14-11 09:31
"Fast shipping, nice stone! Thanks!",Buyer: e***e ( 23) ,Apr-13-11 19:10
...,Buyer: 5***5 ( 53) No longer a registered user,Apr-12-11 07:21
Not a very good quality ring. nice diamonds but the ring has flaws. not like pic,Buyer: s***t ( 17) No longer a registered user,Apr-11-11 15:05
beautiful stone! would buy from seller again.,Buyer: j***e ( 58) ,Apr-10-11 17:53
As listed. Quick ship. Great Ebayer! Beautiful Stone. It looks great!!!!,Buyer: a***k ( 153) ,Mar-28-11 19:33
"Couldn't be happier, surpassed my expectations. Wonderful diamond",Buyer: l***0 ( 18) ,Mar-28-11 14:27
Very satisfied,Buyer: m***l ( 203) ,Mar-20-11 11:30
Made to order takes a little longer but the ring was absolutely beautiful! A+++,Buyer: v***n ( 34) ,Mar-19-11 14:59
A+,Buyer: m***n ( 56) ,Mar-18-11 23:11
The ring is beautiful and the customer service was fantastic. Nice and quick.,Buyer: t***m ( 4 ) ,Mar-18-11 08:32
Very good to deal with....A++,Buyer: 2***b ( 50) No longer a registered user,Mar-18-11 08:24
Thank you,Buyer: c***i ( 74) ,Mar-17-11 11:45
The best experience I have had buying anything online.,Buyer: h***h ( 2 ) ,Mar-17-11 10:24
Great Seller! Would do business with again.,Buyer: d***l ( 216) ,Mar-16-11 22:39
a great seller exactly as stated and delivered very quickly,Buyer: s***c ( 7 ) ,Mar-16-11 14:50
Gorgeous Stone and Wedding Set!,Buyer: a***0 ( 137) ,Mar-16-11 12:24
overall looks great.. took a little bit to get here but im happy with it,Buyer: w***z ( 15) ,Mar-14-11 17:47
Great seller!!!!,Buyer: y***i ( 248) ,Mar-13-11 23:04
Beautiful Diamond! A+++++ Seller!,Buyer: z***a ( 360) ,Mar-12-11 10:24
Wonderful will buy from again!,Buyer: 7***7 ( 858) ,Mar-11-11 17:11
Good ebayer ;),Buyer: j***j ( 96) ,Mar-11-11 11:22
absolutely love the ring and couldnt be happier with it!!,Buyer: o***a ( 31) ,Mar-10-11 08:17
A very thurough and honest seller! Very quick to respond! Recomended!,Buyer: l***e ( 42) ,Mar-09-11 19:26
Excellent transaction. Customer Service was exemplary. Would do business again.,Buyer: b***3 ( 5 ) ,Mar-07-11 19:29
AWSOME!!!!!!!!!!!!!!!!!!!!!,Buyer: n***y ( 11) ,Mar-07-11 09:49
EXCELLENT SELLER!!!!!!!!!!!!WOULD DO BUSINESS WITH AGAIN!!!!!!!!!!!!THANK U!!!!!,Buyer: m***a ( 611) ,Mar-04-11 19:46
Super fast international shipping!!! A+ all the way!!!,Buyer: c***1 ( 166) ,Mar-04-11 09:48
Great service thank you,Buyer: e***a ( 621) ,Mar-04-11 09:01
Great! My wife was very happy!,Buyer: v***v ( 14) ,Mar-03-11 09:27
"amazing to work with, excellent communication! I will be back! A++++",Buyer: c***e ( 973) No longer a registered user,Mar-03-11 09:10
looks great,Buyer: l***2 ( 132) ,Mar-01-11 18:40
"Very nice and sparkly cut cz, thank you",Buyer: n***n ( 40) ,Mar-01-11 07:36
excellent transaction beautiful ring and received it quickly,Buyer: p***n ( 335) ,Feb-28-11 07:14
"Was frustrated with how long it took to ship, but very happy with the diamond",Buyer: 5***5 ( 103) ,Feb-28-11 04:21
Nice ring. Look forward to deal you again.,Buyer: d***g ( 101) ,Feb-27-11 19:02
FAST SHIPPING....HASSLE FREE A++++ SELLER,Buyer: e***c ( 39) ,Feb-26-11 20:13
"beautiful, thanks for making my wife smile!!!!",Buyer: s***i ( 19) ,Feb-26-11 12:51
fast delivery awesome ring . It has the wow !!! factor,Buyer: m***a ( 81) ,Feb-26-11 07:57
Gorgeous Ring! Thankyou!,Buyer: o***h ( 25) ,Feb-25-11 12:36
"fast delivery timing, and excellent earrings!",Buyer: k***a ( 14) ,Feb-25-11 11:13
issued a full refund when product was not what I expected. thank you,Buyer: a***2 ( 121) ,Feb-24-11 12:11
"Perfect seller, Great Items.. Great quality. Will buy from again for sure",Buyer: t***j ( 67) ,Feb-24-11 11:16
"Beautiful, thank you!",Buyer: a***e ( 87) ,Feb-23-11 08:30
Excellent product at a great price,Buyer: a***m ( 73) ,Feb-22-11 19:18
Beautiful ring,Buyer: 1***9 ( 606) ,Feb-20-11 19:54
Thanks,Buyer: n***n ( 15) ,Feb-18-11 08:51
Just gorgeous!,Buyer: 5***5 ( 374) ,Feb-17-11 18:34
"Thank-you for the express shipping, item as described, good people. Thank-you !",Buyer: o***s ( 228) ,Feb-17-11 04:57
Some sparkler!!,Buyer: $***u ( 602) ,Feb-13-11 16:36
Thank. She love it. ,Buyer: y***0 ( 79) ,Feb-12-11 12:28
Love it,Buyer: c***t ( 1933) ,Feb-11-11 13:08
"Everything perfect, thanks!",Buyer: f***u ( 49) ,Feb-11-11 02:19
"Amazing product, amazing seller, will deifinitely buy from him again!!",Buyer: r***l ( 12) ,Feb-05-11 10:22
Very helpful with purchase; vehicle - excellent condition. Good communication.,Buyer: a***1 ( 344) ,Jan-16-11 15:16
honest seller,Buyer: o***b ( 157) ,Jan-04-11 09:23
very helpfull,Buyer: 2***r ( 322) ,Dec-14-10 11:02
Great Ebayer. Smooth and straight forward transaction. Vehicle as described.,Buyer: n***o ( 109) ,Dec-01-10 09:43
Everything went as agreed. I feel real good about the car. Thank you Richard!,Buyer: e***v ( 18) ,Nov-05-10 10:01
"Tampa Bay Mortors wa easy to deal with. Patient, kind and friendly!",Buyer: 1***1 ( 16) ,Oct-31-10 13:04
Richard is very honest and a straight shooter. You can trust he will treat u rgt,Buyer: k***l ( 306) ,Oct-30-10 09:22
EVERTHING WENT WELL /THANKS/ TITLE IN HAND/,Buyer: c***j ( 1699) ,Oct-22-10 15:14
"Had issue with the spare, Richard made it right! No hassels, Honest, Fair. A++++",Buyer: s***h ( 460) ,Sep-30-10 05:25
Thanks for the Porsche. Nice and easy transaction. Great deal!!!!! Thanx again!!,Buyer: k***r ( 212) ,Sep-29-10 06:37
"Easy transaction, as described, very accomidating. A+",Buyer: k***a ( 237) ,Sep-26-10 07:50
Perfect transaction!! Five star sales and service!! Don't buy anywhere else!!,Buyer: b***a ( 32) ,Sep-22-10 17:51
Richard & Jay great to work with - very accomodating. Highly recommended. A++++,Buyer: g***o ( 461) ,Sep-20-10 13:01
It Was A Pleasure To Do Business With Richard. Really Good Car For My Mom!,Buyer: u***_ ( 167) ,Aug-26-10 14:06
"Very responsive, picked me up at the airport. Nice Vehicle. Thanks Richard.",Buyer: n***c ( 43) ,Aug-19-10 08:25
"Terrific car better than advertised. Richard was fantastic, recommend this sell",Buyer: 4***3 ( 10) No longer a registered user,Aug-16-10 12:13
outstanding transaction. thank you Richard for working with me from CA.,Buyer: o***t ( 763) ,Aug-15-10 17:27
THANK YOU!! ITEM IS PERFECT HIHLY RECOMEND:),Buyer: l***t ( 1 ) No longer a registered user,Aug-13-10 11:39
TAMPABAYMOTORS IS A GREAT DEALER AND EBAYER!!!!!,Buyer: l***t ( 1 ) No longer a registered user,Aug-13-10 10:10
WOW!!! AMAZING DEALER-GREAT CAR!!-AS DESCRIBED-HIGHLY RECOMMEND,Buyer: l***t ( 1 ) No longer a registered user,Aug-11-10 16:51
I will continue to do business with TampaBayMotors! Best experience ever! 5-Star,Buyer: k***p ( 4 ) ,Jul-26-10 17:52
Great communication. A pleasure to do business with.,Seller: Member id audiplusvwparts ( Feedback Score Of 351) ,Jul-20-10 12:46
"GREAT DEALER TO WORK WITH, THANK YOU FOR YOUR UNDERSTANDING AND PATIENCE",Buyer: l***t ( 0 ) No longer a registered user,Jul-16-10 11:18
Thank You Jay you were soooo Helpful!!! Highly Recomended Ebayer!!!!!,Buyer: 7***0 ( 0 ) No longer a registered user,Jul-16-10 11:05
"excellant transaction, vehical was exactly asw stated in add",Buyer: 4***e ( 83) ,Jul-14-10 19:18
"Sale did not work out, seller was gracious and refunded all money easily!",Buyer: s***r ( 742) ,Jul-07-10 20:06
Great communication. Great service. Would buy from again. A++++,Buyer: t***m ( 25) ,Jul-04-10 20:50
Good cooperation and excellent communication,Buyer: ****o ( 63) No longer a registered user,Jul-04-10 14:46
5-STAR! What a wonderful experience it was to do business with Tampa Bay Motors!,Buyer: k***p ( 4 ) ,Jun-30-10 12:50
Jay you were awesome!! Thank you Tampa Bay Motors,Buyer: q***z ( 63) No longer a registered user,Jun-22-10 12:49
"A+ Transaction, would gladly do business again!",Buyer: _***e ( 36) ,Jun-16-10 02:24
"Fast payment, great ebayer. Thanks!!",Seller: Member id airtime4less ( Feedback Score Of 2994) ,Jun-07-10 15:51
Thank You Richard!!! You Are The MAN!!!!!!!!!!!!!! I Love My Car!!!!!!!!!!!,Buyer: a***y ( 1 ) ,May-20-10 15:08
great seller. nice van,Buyer: o***o ( 306) ,May-17-10 22:07
"Good seller, very helpfull, fill all paper needed to export the car. Thanks",Buyer: j***r ( 4 ) ,May-14-10 18:47
"great car, great service, seller picked me up at the airport, nice guy",Buyer: l***l ( 50) ,May-11-10 05:13
"Richard is a great car dealer, would buy again, awaiting delivery",Buyer: j***j ( 145) ,May-09-10 20:51
Thanks for your business! It is our goal to earn your 5-star rating everytime!,Seller: Member id grapevinehill ( Feedback Score Of 630318) ,May-07-10 13:44
Hope to deal with you again. Thank you.,Seller: Member id acc_mall ( Feedback Score Of 7924) ,May-06-10 14:09
"Thank you for an easy, pleasant transaction.Excellent buyer. A++++++.",Seller: Member id tdlvbt312 ( Feedback Score Of 573) No longer a registered user,May-06-10 14:03
Good experience,Buyer: k***s ( 24) ,Apr-28-10 02:52
"Great seller, reasonable to deal with, high recommended",Buyer: d***e ( 53) ,Apr-05-10 19:12
"Dealing with Richard was great, very professional. Highly recommended",Buyer: l***0 ( 102) ,Mar-29-10 11:04
"Good transaction, bike look like new (mint).Authentic mileage,Thank you Richard!",Buyer: i***o ( 25) ,Mar-14-10 06:56
Thank you for the beautiful car and the patience in working with me,Buyer: l***t ( 1 ) No longer a registered user,Mar-13-10 09:27
Item description was off. Seller went over the top to satisfy me.,Buyer: b***g ( 200) ,Mar-04-10 09:20
Great ebayer fast payment Please leave us + Feedback and thanks again!,Seller: Member id 313edwards313 ( Feedback Score Of 2193) ,Feb-27-10 17:21
BIKE IS STUNNING. GOOD PEOPLE. WILL PURCHASE AGAIN. THANKS GUYS.,Buyer: c***b ( 598) ,Feb-27-10 14:19
I love it .Thanks,Buyer: b***y ( 874) ,Feb-24-10 00:43
Great communication. A pleasure to do business with.,Seller: Member id pubwang ( Feedback Score Of 568) No longer a registered user,Feb-22-10 15:08
"Thank you Richard.Professional,experienced effective. smooth transaction",Buyer: h***h ( 9 ) ,Feb-08-10 06:14
"great car, as advertised, even met me at the airport.",Buyer: j***t ( 4 ) ,Jan-25-10 20:39
"Great People To Deal With, they went the extra mile for me. Thank You Very Much",Buyer: o***e ( 673) ,Jan-24-10 02:52
Quick response and fast payment. Perfect! THANKS!!,Seller: Member id leftcoastenterprises ( Feedback Score Of 16206) ,Jan-04-10 19:14
super,Buyer: 3***3 ( 474) ,Dec-16-09 21:49
great seller.,Buyer: o***o ( 306) ,Dec-12-09 02:15
"FIRST CLASS SERVICE, GREAT EBAYER, NICE JOB RICHARD THANK YOU",Buyer: a***a ( 82) ,Nov-30-09 10:30
good seller,Buyer: o***o ( 306) ,Nov-20-09 11:20
received title 11/15/2009 - thanks,Buyer: c***i ( 1422) ,Nov-18-09 09:53
Thank you!,Buyer: q***z ( 63) No longer a registered user,Nov-15-09 15:50
Tampa Bay Motors Outstanding! Richard made the process smooth and easy.,Buyer: y***o ( 12) ,Nov-14-09 09:33
"Seller is an asset to e-bay, vechile as stated, first class service AAAAA+++++!",Buyer: r***9 ( 549) ,Nov-01-09 04:27
++++,Buyer: i***p ( 247) ,Oct-29-09 06:51
Great transaction.,Buyer: n***f ( 324) No longer a registered user,Oct-24-09 17:09
"Vehicle exactly as listed. NICE!! Great communication, great deal. A++++++++",Buyer: r***d ( 1465) ,Oct-06-09 15:09
AAA+ Honest and Straightforward. I would highly recommend! Car was Perfect,Buyer: y***2 ( 41) ,Oct-05-09 18:35
"professional, courteous, understanding, I will buy another car from you again",Buyer: _***h ( 40) ,Oct-01-09 19:18
"Good transaction, great communication, and nice car - thanks!",Buyer: j***u ( 1089) ,Oct-01-09 01:48
very good car dealer,Buyer: a***i ( 2 ) ,Sep-25-09 16:06
good transaction...would do again.,Buyer: 5***1 ( 28) ,Sep-24-09 19:34
Excellent to work with. Honest and gives great advice. Great business!,Buyer: j***e ( 183) ,Sep-12-09 10:49
Richard was very patient in dealing with my worries.I would recommend this sellr,Buyer: l***v ( 19) ,Aug-15-09 14:48
Very knowledgeable. Car was more than what was expected,Buyer: l***s ( 40) ,Aug-12-09 17:27
"recommended,minor glitch quickly rectified,knowledgeable dealer",Buyer: o***6 ( 21) ,Aug-10-09 06:49
TRANSACTION WAS EASY. VERY THOROUGH. GOOD BUY. RICHARD WAS GREAT!,Buyer: t***e ( 170) ,Aug-07-09 15:10
"Very good communication, fine to deal with, ask about the Credit Union Financing",Buyer: a***g ( 83) ,Jul-31-09 17:56
Super quick payment!! Awesome buyer!! Thanks!!,Seller: Member id scooby5728 ( Feedback Score Of 1206) ,Jul-19-09 12:32
thanks for the prompt payment and smooth transaction...great ebayer,Seller: Member id rhsuiter ( Feedback Score Of 30) ,Jul-15-09 11:59
great service! nice truck! :) easy to deal with.,Buyer: o***o ( 306) ,Jul-11-09 14:22
Thank you,Buyer: y***t ( 24) ,Jul-10-09 06:49
a+++,Seller: Member id titupinwm ( Feedback Score Of 3193) ,Jul-09-09 05:14
THANKS ALOT VERY FAST PAYMENT THANKS FOR THE FEEDBACK PLEASE SHOP AGAIN WITH ME,Seller: Member id 2011lookingfordeals ( Feedback Score Of 644) ,Jul-08-09 11:48
