Fast shipping. beautiful ring!!!! A++++,5,Buyer: w***e ( 231) ,2011-06-24
:),5,Buyer: t***o ( 89) ,2011-06-23
good company to deal with,5,Buyer: n***r ( 256) ,2011-06-23
Great seller. A+ one of the best on Ebay,5,Buyer: n***p ( 386) ,2011-06-22
Pleasure to deal with when I emailed them I would get a reply asap great product,5,Buyer: e***9 ( 52) ,2011-06-20
"Prompt delivery, beautiful item",5,Buyer: a***1 ( 23) ,2011-06-19
ring looks absolutely gorgeous. thank you ,5,Buyer: f***n ( 24) ,2011-06-18
"even though i changed my order after the fact, their custermor servise is great",5,Buyer: l***5 ( 9 ) ,2011-06-16
fast refund,5,Buyer: o***u ( 100) ,2011-06-15
excellent!,5,Buyer: g***e ( 93) ,2011-06-15
"Beautiful ring, will buy from this seller again",5,Buyer: o***s ( 91) ,2011-06-13
extremely pleased with purchase,5,Buyer: e***e ( 107) ,2011-06-11
nice stone,5,Buyer: s***o ( 514) ,2011-06-10
"She absolutely adores these, and shipping was fast...appreciate the warranty",5,Buyer: l***o ( 161) ,2011-06-10
excellent communication and service,5,Buyer: s***l ( 162) ,2011-06-10
awesome A+++++++++++++++++++,5,Buyer: e***e ( 164) ,2011-06-09
excelent! have assisted me in every way! thanks so much!,5,Buyer: n***0 ( 31) ,2011-06-06
"doesn't look like a diamond, but fast shipping",5,Buyer: r***l ( 152) ,2011-06-06
"Very nice items,thaks!",5,Buyer: d***r ( 230) ,2011-06-06
nice item.thanks!,5,Buyer: d***r ( 230) ,2011-06-06
nice item.thanks!,5,Buyer: d***r ( 230) ,2011-06-06
Very nice!! Excited to see it mounted! Thank you!,5,Buyer: s***s ( 758) ,2011-06-05
"Perfect, absolutely love them .. Thank you",5,Buyer: e***r ( 860) ,2011-06-04
Absolutely stunning!,5,Buyer: s***o ( 457) ,2011-06-04
Beautiful!,5,Buyer: s***s ( 87) ,2011-05-31
It's perfect! Shipping to Canada didn't take too long! A+ thanks!,5,Buyer: e***n ( 92) ,2011-05-31
Set came a slightly different color. Left messages with no reply. But it was ok,5,Buyer: r***l ( 77) ,2011-05-31
great piece!! great communication!! I will be back for more,5,Buyer: y***e ( 46) ,2011-05-29
"ring is beautiful! worth the wait, Shipping took a lil long, but we both love it",5,Buyer: i***l ( 1 ) ,2011-05-26
The ring is just as it looked in the picture-even better. I am very pleased with,5,Buyer: l***c ( 7 ) ,2011-05-23
A+,5,Buyer: i***4 ( 187) ,2011-05-22
good seller A+++++,5,Buyer: o***o ( 76) ,2011-05-20
great ebayer,5,Buyer: i***b ( 282) ,2011-05-18
"Bid for item and did not win. Next thing I know, I won?",5,Buyer: i***2 ( 232) ,2011-05-18
Beautiful ring.....couldn't have asked for better!!!! You guys are amazing!,5,Buyer: r***s ( 102) ,2011-05-17
Item was as described,5,Buyer: t***5 ( 1 ) ,2011-05-17
Very Nice Stone A+,5,Buyer: 1***1 ( 245) ,2011-05-17
Stunning thank u ,5,Buyer: s***a ( 785) ,2011-05-16
"Nice, but no jewelerwill set it for me. A+++++++++++++++",5,Buyer: e***4 ( 1238) ,2011-05-15
"Great to deal with, fast responses and delivery.",5,Buyer: a***e ( 4 ) ,2011-05-15
"very impressed,great place to buy from,very accurate and safe shipping",5,Buyer: 9***9 ( 25) ,2011-05-13
aaa,5,Buyer: y***0 ( 14) ,2011-05-12
Great to deal with. Got item fast.,5,Buyer: -***l ( 17) ,2011-05-11
This was fake diamond,5,Buyer: m***h ( 154) ,2011-05-11
great ring love it!!,5,Buyer: 8***8 ( 20) ,2011-05-10
Awesome I will be doing business with you again,5,Buyer: a***l ( 6 ) ,2011-05-10
"Beautiful ring, Great communication with seller!",5,Buyer: k***r ( 620) ,2011-05-08
"beautiful ring, how could she say no? thanks a bunch!!!!!",5,Buyer: b***u ( 164) ,2011-05-08
Item arrived as described. Great looking ring. A+,5,Buyer: e***l ( 39) ,2011-05-08
"earnings were beautiful, my wife loved them. shipped very fast. thank you",5,Buyer: c***e ( 63) ,2011-05-08
Thank You,5,Buyer: a***l ( 177) ,2011-05-07
"eBay's finest, excellent transaction, beautiful item, highly recommend!",5,Buyer: n***u ( 753) ,2011-05-06
great customer service fast shipping. Thank you!,5,Buyer: f***r ( 153) ,2011-05-06
Great product! The wife loves them,5,Buyer: j***s ( 116) ,2011-05-05
Good customer service...,5,Buyer: n***g ( 113) ,2011-05-05
Thank you for making one of my first EBay buys FUN!! Beautiful ring!! Thanks,5,Buyer: u***g ( 100) ,2011-05-04
very nice one. thanks,5,Buyer: d***r ( 230) ,2011-05-03
great fast shipping,5,Buyer: e***n ( 130) ,2011-05-03
"fast, accurate, and straight forward, a great seller",5,Buyer: e***k ( 114) ,2011-05-02
Great customer service and beautiful ring! Very pleased!,5,Buyer: u***e ( 1 ) ,2011-05-02
very helpful,5,Buyer: b***d ( 210) ,2011-05-01
Great eBayer!,5,Buyer: g***r ( 1686) ,2011-05-01
Great eBayer!,5,Buyer: g***r ( 1686) ,2011-05-01
"Very beautiful ring, highly recommended. Well worth the wait. Thank you",5,Buyer: d***r ( 14) ,2011-04-30
good seller,5,Buyer: b***e ( 2 ) ,2011-04-28
Great seller!!!!,5,Buyer: y***m ( 57) ,2011-04-27
great product will order again.,5,Buyer: e***r ( 171) ,2011-04-26
very nice. even our jeweler was impressed for the price.,5,Buyer: h***t ( 26) ,2011-04-24
It was absolutly beautiful!! Love the ring!!,5,Buyer: a***s ( 6 ) ,2011-04-23
Absolutely beautiful synthetic diamond! Fast shipping. Very happy!,5,Buyer: k***s ( 18) ,2011-04-22
"Great communication, love the ring!",5,Buyer: e***g ( 131) ,2011-04-22
Honest about the product,5,Buyer: n***h ( 10) ,2011-04-21
AMAZING seller! Excellent communication & extremely understanding. 5 stars!!!!,5,Buyer: h***i ( 330) ,2011-04-21
"The ring is beautiful, I highly recommend this store to everyone.",5,Buyer: l***u ( 24) ,2011-04-18
Great product and seller!!!! ,5,Buyer: a***a ( 64) ,2011-04-17
She loved it!!!! VERY SATISFIED!!!,5,Buyer: e***t ( 16) ,2011-04-16
I absolutely LOVE my ring. Thank you so so so much its amazing,5,Buyer: 3***3 ( 9 ) ,2011-04-16
Super quick shipping. Very happy. Beautiful ring. 5 stars,5,Buyer: i***n ( 116) ,2011-04-15
Fast shipping great work would definitely buy from them again,5,Buyer: l***2 ( 24) ,2011-04-15
A+,5,Buyer: 1***1 ( 3 ) ,2011-04-14
"Fast shipping, nice stone! Thanks!",5,Buyer: e***e ( 23) ,2011-04-13
...,5,Buyer: 5***5 ( 53) No longer a registered user,2011-04-12
Not a very good quality ring. nice diamonds but the ring has flaws. not like pic,5,Buyer: s***t ( 17) No longer a registered user,2011-04-11
beautiful stone! would buy from seller again.,5,Buyer: j***e ( 58) ,2011-04-10
As listed. Quick ship. Great Ebayer! Beautiful Stone. It looks great!!!!,5,Buyer: a***k ( 153) ,2011-03-28
"Couldn't be happier, surpassed my expectations. Wonderful diamond",5,Buyer: l***0 ( 18) ,2011-03-28
Very satisfied,5,Buyer: m***l ( 203) ,2011-03-20
Made to order takes a little longer but the ring was absolutely beautiful! A+++,5,Buyer: v***n ( 34) ,2011-03-19
A+,5,Buyer: m***n ( 56) ,2011-03-18
The ring is beautiful and the customer service was fantastic. Nice and quick.,5,Buyer: t***m ( 4 ) ,2011-03-18
Very good to deal with....A++,5,Buyer: 2***b ( 50) No longer a registered user,2011-03-18
Thank you,5,Buyer: c***i ( 74) ,2011-03-17
The best experience I have had buying anything online.,5,Buyer: h***h ( 2 ) ,2011-03-17
Great Seller! Would do business with again.,5,Buyer: d***l ( 216) ,2011-03-16
a great seller exactly as stated and delivered very quickly,5,Buyer: s***c ( 7 ) ,2011-03-16
Gorgeous Stone and Wedding Set!,5,Buyer: a***0 ( 137) ,2011-03-16
overall looks great.. took a little bit to get here but im happy with it,5,Buyer: w***z ( 15) ,2011-03-14
Great seller!!!!,5,Buyer: y***i ( 248) ,2011-03-13
Beautiful Diamond! A+++++ Seller!,5,Buyer: z***a ( 360) ,2011-03-12
Wonderful will buy from again!,5,Buyer: 7***7 ( 858) ,2011-03-11
Good ebayer ;),5,Buyer: j***j ( 96) ,2011-03-11
absolutely love the ring and couldnt be happier with it!!,5,Buyer: o***a ( 31) ,2011-03-10
A very thurough and honest seller! Very quick to respond! Recomended!,5,Buyer: l***e ( 42) ,2011-03-09
Excellent transaction. Customer Service was exemplary. Would do business again.,5,Buyer: b***3 ( 5 ) ,2011-03-07
AWSOME!!!!!!!!!!!!!!!!!!!!!,5,Buyer: n***y ( 11) ,2011-03-07
EXCELLENT SELLER!!!!!!!!!!!!WOULD DO BUSINESS WITH AGAIN!!!!!!!!!!!!THANK U!!!!!,5,Buyer: m***a ( 611) ,2011-03-04
Super fast international shipping!!! A+ all the way!!!,5,Buyer: c***1 ( 166) ,2011-03-04
Great service thank you,5,Buyer: e***a ( 621) ,2011-03-04
Great! My wife was very happy!,5,Buyer: v***v ( 14) ,2011-03-03
"amazing to work with, excellent communication! I will be back! A++++",5,Buyer: c***e ( 973) No longer a registered user,2011-03-03
looks great,5,Buyer: l***2 ( 132) ,2011-03-01
"Very nice and sparkly cut cz, thank you",5,Buyer: n***n ( 40) ,2011-03-01
excellent transaction beautiful ring and received it quickly,5,Buyer: p***n ( 335) ,2011-02-28
"Was frustrated with how long it took to ship, but very happy with the diamond",5,Buyer: 5***5 ( 103) ,2011-02-28
Nice ring. Look forward to deal you again.,5,Buyer: d***g ( 101) ,2011-02-27
FAST SHIPPING....HASSLE FREE A++++ SELLER,5,Buyer: e***c ( 39) ,2011-02-26
"beautiful, thanks for making my wife smile!!!!",5,Buyer: s***i ( 19) ,2011-02-26
fast delivery awesome ring . It has the wow !!! factor,5,Buyer: m***a ( 81) ,2011-02-26
Gorgeous Ring! Thankyou!,5,Buyer: o***h ( 25) ,2011-02-25
"fast delivery timing, and excellent earrings!",5,Buyer: k***a ( 14) ,2011-02-25
issued a full refund when product was not what I expected. thank you,5,Buyer: a***2 ( 121) ,2011-02-24
"Perfect seller, Great Items.. Great quality. Will buy from again for sure",5,Buyer: t***j ( 67) ,2011-02-24
"Beautiful, thank you!",5,Buyer: a***e ( 87) ,2011-02-23
Excellent product at a great price,5,Buyer: a***m ( 73) ,2011-02-22
Beautiful ring,5,Buyer: 1***9 ( 606) ,2011-02-20
Thanks,5,Buyer: n***n ( 15) ,2011-02-18
Just gorgeous!,5,Buyer: 5***5 ( 374) ,2011-02-17
"Thank-you for the express shipping, item as described, good people. Thank-you !",5,Buyer: o***s ( 228) ,2011-02-17
Some sparkler!!,5,Buyer: $***u ( 602) ,2011-02-13
Thank. She love it. ,5,Buyer: y***0 ( 79) ,2011-02-12
Love it,5,Buyer: c***t ( 1933) ,2011-02-11
"Everything perfect, thanks!",5,Buyer: f***u ( 49) ,2011-02-11
"Amazing product, amazing seller, will deifinitely buy from him again!!",5,Buyer: r***l ( 12) ,2011-02-05
Very helpful with purchase; vehicle - excellent condition. Good communication.,5,Buyer: a***1 ( 344) ,2011-01-16
honest seller,5,Buyer: o***b ( 157) ,2011-01-04
very helpfull,5,Buyer: 2***r ( 322) ,2011-12-14
Great Ebayer. Smooth and straight forward transaction. Vehicle as described.,5,Buyer: n***o ( 109) ,2011-12-01
Everything went as agreed. I feel real good about the car. Thank you Richard!,5,Buyer: e***v ( 18) ,2011-11-05
"Tampa Bay Mortors wa easy to deal with. Patient, kind and friendly!",5,Buyer: 1***1 ( 16) ,2011-10-31
Richard is very honest and a straight shooter. You can trust he will treat u rgt,5,Buyer: k***l ( 306) ,2011-10-30
EVERTHING WENT WELL /THANKS/ TITLE IN HAND/,5,Buyer: c***j ( 1699) ,2011-10-22
"Had issue with the spare, Richard made it right! No hassels, Honest, Fair. A++++",5,Buyer: s***h ( 460) ,2011-09-30
Thanks for the Porsche. Nice and easy transaction. Great deal!!!!! Thanx again!!,5,Buyer: k***r ( 212) ,2011-09-29
"Easy transaction, as described, very accomidating. A+",5,Buyer: k***a ( 237) ,2011-09-26
Perfect transaction!! Five star sales and service!! Don't buy anywhere else!!,5,Buyer: b***a ( 32) ,2011-09-22
Richard & Jay great to work with - very accomodating. Highly recommended. A++++,5,Buyer: g***o ( 461) ,2011-09-20
It Was A Pleasure To Do Business With Richard. Really Good Car For My Mom!,5,Buyer: u***_ ( 167) ,2011-08-26
"Very responsive, picked me up at the airport. Nice Vehicle. Thanks Richard.",5,Buyer: n***c ( 43) ,2011-08-19
"Terrific car better than advertised. Richard was fantastic, recommend this sell",5,Buyer: 4***3 ( 10) No longer a registered user,2011-08-16
outstanding transaction. thank you Richard for working with me from CA.,5,Buyer: o***t ( 763) ,2011-08-15
THANK YOU!! ITEM IS PERFECT HIHLY RECOMEND:),5,Buyer: l***t ( 1 ) No longer a registered user,2011-08-13
TAMPABAYMOTORS IS A GREAT DEALER AND EBAYER!!!!!,5,Buyer: l***t ( 1 ) No longer a registered user,2011-08-13
WOW!!! AMAZING DEALER-GREAT CAR!!-AS DESCRIBED-HIGHLY RECOMMEND,5,Buyer: l***t ( 1 ) No longer a registered user,2011-08-11
I will continue to do business with TampaBayMotors! Best experience ever! 5-Star,5,Buyer: k***p ( 4 ) ,2011-07-26
Great communication. A pleasure to do business with.,5,Seller: Member id audiplusvwparts ( Feedback Score Of 351) ,2011-07-20
"GREAT DEALER TO WORK WITH, THANK YOU FOR YOUR UNDERSTANDING AND PATIENCE",5,Buyer: l***t ( 0 ) No longer a registered user,2011-07-16
Thank You Jay you were soooo Helpful!!! Highly Recomended Ebayer!!!!!,5,Buyer: 7***0 ( 0 ) No longer a registered user,2011-07-16
"excellant transaction, vehical was exactly asw stated in add",5,Buyer: 4***e ( 83) ,2011-07-14
"Sale did not work out, seller was gracious and refunded all money easily!",5,Buyer: s***r ( 742) ,2011-07-07
Great communication. Great service. Would buy from again. A++++,5,Buyer: t***m ( 25) ,2011-07-04
Good cooperation and excellent communication,5,Buyer: ****o ( 63) No longer a registered user,2011-07-04
5-STAR! What a wonderful experience it was to do business with Tampa Bay Motors!,5,Buyer: k***p ( 4 ) ,2011-06-30
Jay you were awesome!! Thank you Tampa Bay Motors,5,Buyer: q***z ( 63) No longer a registered user,2011-06-22
"A+ Transaction, would gladly do business again!",5,Buyer: _***e ( 36) ,2011-06-16
"Fast payment, great ebayer. Thanks!!",5,Seller: Member id airtime4less ( Feedback Score Of 2994) ,2011-06-07
Thank You Richard!!! You Are The MAN!!!!!!!!!!!!!! I Love My Car!!!!!!!!!!!,5,Buyer: a***y ( 1 ) ,2011-05-20
great seller. nice van,5,Buyer: o***o ( 306) ,2011-05-17
"Good seller, very helpfull, fill all paper needed to export the car. Thanks",5,Buyer: j***r ( 4 ) ,2011-05-14
"great car, great service, seller picked me up at the airport, nice guy",5,Buyer: l***l ( 50) ,2011-05-11
"Richard is a great car dealer, would buy again, awaiting delivery",5,Buyer: j***j ( 145) ,2011-05-09
Thanks for your business! It is our goal to earn your 5-star rating everytime!,5,Seller: Member id grapevinehill ( Feedback Score Of 630318) ,2011-05-07
Hope to deal with you again. Thank you.,5,Seller: Member id acc_mall ( Feedback Score Of 7924) ,2011-05-06
"Thank you for an easy, pleasant transaction.Excellent buyer. A++++++.",5,Seller: Member id tdlvbt312 ( Feedback Score Of 573) No longer a registered user,2011-05-06
Good experience,5,Buyer: k***s ( 24) ,2011-04-28
"Great seller, reasonable to deal with, high recommended",5,Buyer: d***e ( 53) ,2011-04-05
"Dealing with Richard was great, very professional. Highly recommended",5,Buyer: l***0 ( 102) ,2011-03-29
"Good transaction, bike look like new (mint).Authentic mileage,Thank you Richard!",5,Buyer: i***o ( 25) ,2011-03-14
Thank you for the beautiful car and the patience in working with me,5,Buyer: l***t ( 1 ) No longer a registered user,2011-03-13
Item description was off. Seller went over the top to satisfy me.,5,Buyer: b***g ( 200) ,2011-03-04
Great ebayer fast payment Please leave us + Feedback and thanks again!,5,Seller: Member id 313edwards313 ( Feedback Score Of 2193) ,2011-02-27
BIKE IS STUNNING. GOOD PEOPLE. WILL PURCHASE AGAIN. THANKS GUYS.,5,Buyer: c***b ( 598) ,2011-02-27
I love it .Thanks,5,Buyer: b***y ( 874) ,2011-02-24
Great communication. A pleasure to do business with.,5,Seller: Member id pubwang ( Feedback Score Of 568) No longer a registered user,2011-02-22
"Thank you Richard.Professional,experienced effective. smooth transaction",5,Buyer: h***h ( 9 ) ,2011-02-08
"great car, as advertised, even met me at the airport.",5,Buyer: j***t ( 4 ) ,2011-01-25
"Great People To Deal With, they went the extra mile for me. Thank You Very Much",5,Buyer: o***e ( 673) ,2011-01-24
Quick response and fast payment. Perfect! THANKS!!,5,Seller: Member id leftcoastenterprises ( Feedback Score Of 16206) ,2011-01-04
super,5,Buyer: 3***3 ( 474) ,2009-12-16
great seller.,5,Buyer: o***o ( 306) ,2009-12-12
"FIRST CLASS SERVICE, GREAT EBAYER, NICE JOB RICHARD THANK YOU",5,Buyer: a***a ( 82) ,2009-11-30
good seller,5,Buyer: o***o ( 306) ,2009-11-20
received title 11/15/2009 - thanks,5,Buyer: c***i ( 1422) ,2009-11-18
Thank you!,5,Buyer: q***z ( 63) No longer a registered user,2009-11-15
Tampa Bay Motors Outstanding! Richard made the process smooth and easy.,5,Buyer: y***o ( 12) ,2009-11-14
"Seller is an asset to e-bay, vechile as stated, first class service AAAAA+++++!",5,Buyer: r***9 ( 549) ,2009-11-01
++++,5,Buyer: i***p ( 247) ,2009-10-29
Great transaction.,5,Buyer: n***f ( 324) No longer a registered user,2009-10-24
"Vehicle exactly as listed. NICE!! Great communication, great deal. A++++++++",5,Buyer: r***d ( 1465) ,2009-10-06
AAA+ Honest and Straightforward. I would highly recommend! Car was Perfect,5,Buyer: y***2 ( 41) ,2009-10-05
"professional, courteous, understanding, I will buy another car from you again",5,Buyer: _***h ( 40) ,2009-10-01
"Good transaction, great communication, and nice car - thanks!",5,Buyer: j***u ( 1089) ,2009-10-01
very good car dealer,5,Buyer: a***i ( 2 ) ,2009-09-25
good transaction...would do again.,5,Buyer: 5***1 ( 28) ,2009-09-24
Excellent to work with. Honest and gives great advice. Great business!,5,Buyer: j***e ( 183) ,2009-09-12
Richard was very patient in dealing with my worries.I would recommend this sellr,5,Buyer: l***v ( 19) ,2009-08-15
Very knowledgeable. Car was more than what was expected,5,Buyer: l***s ( 40) ,2009-08-12
"recommended,minor glitch quickly rectified,knowledgeable dealer",5,Buyer: o***6 ( 21) ,2009-08-10
TRANSACTION WAS EASY. VERY THOROUGH. GOOD BUY. RICHARD WAS GREAT!,5,Buyer: t***e ( 170) ,2009-08-07
"Very good communication, fine to deal with, ask about the Credit Union Financing",5,Buyer: a***g ( 83) ,2009-07-31
Super quick payment!! Awesome buyer!! Thanks!!,5,Seller: Member id scooby5728 ( Feedback Score Of 1206) ,2009-07-19
thanks for the prompt payment and smooth transaction...great ebayer,5,Seller: Member id rhsuiter ( Feedback Score Of 30) ,2009-07-15
great service! nice truck! :) easy to deal with.,5,Buyer: o***o ( 306) ,2009-07-11
Thank you,5,Buyer: y***t ( 24) ,2009-07-10
a+++,5,Seller: Member id titupinwm ( Feedback Score Of 3193) ,2009-07-09
THANKS ALOT VERY FAST PAYMENT THANKS FOR THE FEEDBACK PLEASE SHOP AGAIN WITH ME,5,Seller: Member id 2011lookingfordeals ( Feedback Score Of 644) ,2009-07-08
Hope to deal with you again. Thank you.,5,Seller: Member id kimeko72 ( Feedback Score Of 790) ,2009-07-08
Excellent buyer. A++++++ A pleasure to do business with. Thank You!!!,5,Seller: Member id dream_rides_inc ( Feedback Score Of 418) ,2009-07-07
THANK YOU - A PLUS ++++++++++++++++++GREAT EBAYER,5,Seller: Member id weber1023 ( Feedback Score Of 4390) ,2009-07-07
"Muchas gracias, un placer tratar con este usuario. Atte. Juan.",5,Seller: Member id vino_mendoza ( Feedback Score Of 777) ,2009-07-07
Hope to deal with you again. Thank you.,5,Seller: Member id cbexpress7 ( Feedback Score Of 4154) ,2009-07-07
Fast & smooth transaction. Thanks Richard.,5,Buyer: r***r ( 59) ,2009-07-03
"Great Transaction. Richard is a stand up guy, Would buy from him again.",5,Buyer: a***l ( 53) ,2009-07-03
WELL DONE RICHARD/JAY!!!,5,Buyer: w***f ( 232) ,2009-06-16
Great transaction. Very professional! Would buy from them again. Thanks!,5,Buyer: n***r ( 58) ,2009-06-03
good ebayer,5,Seller: Member id aasales ( Feedback Score Of 765) ,2009-06-01
Nice transaction!! A+++++++++ Great ebayer!!,5,Seller: Member id the_little_one2008 ( Feedback Score Of 3029) ,2009-06-01
"ANOTHER 5 STAR * * * * * TRANSACTION, WE STRIVE FOR FIVE STARS AS WELL",5,Seller: Member id wdw1972 ( Feedback Score Of 5107) ,2009-05-31
"Thank you for your purchase. Good customer, made fast payment,",5,Seller: Member id siam_seeds ( Feedback Score Of 1476) ,2009-05-31
Thank you AAA+++ Transaction,5,Seller: Member id walmarts ( Feedback Score Of 7365) ,2009-05-31
a+++,5,Seller: Member id titupinwm ( Feedback Score Of 3193) ,2009-05-31
"Good buyer, prompt payment, valued customer, highly recommended.",5,Seller: Member id gamesalor ( Feedback Score Of 196954) ,2009-05-31
Hope to deal with you again. Thank you.,5,Seller: Member id thevintageguy ( Feedback Score Of 100439) ,2009-05-31
"Good buyer, prompt payment, valued customer, highly recommended.",5,Seller: Member id sunytrade.co.ltd ( Feedback Score Of 8539) No longer a registered user,2009-05-31
Hope to deal with you again. Thank you.,5,Seller: Member id istarbuy ( Feedback Score Of 3080) No longer a registered user,2009-05-31
"Good buyer, prompt payment, valued customer, highly recommended.",5,Seller: Member id heybattery262 ( Feedback Score Of 20515) ,2009-05-31
"Good buyer, prompt payment, valued customer, highly recommended.",5,Seller: Member id perfect_mission ( Feedback Score Of 23534) ,2009-05-31
Excellent Seller...Great Communicator. Thank you,5,Buyer: o***k ( 77) ,2009-05-28
Tampa Motors was very professional and Richard was very experienced and helpful,5,Buyer: d***1 ( 7 ) ,2009-05-15
GOOD SERVICE!!!,5,Buyer: t***i ( 190) ,2009-05-14
Awesome Guy! Richard did an excellent job all the way! Thank you Richard,5,Buyer: u***6 ( 88) ,2009-05-05
"Richard is awesome!! Will buy from him again. Great guy, deal, and awesome car!",5,Buyer: b***i ( 29) ,2009-04-01
great seller! promised what he delivered !!!,5,Buyer: g***7 ( 4 ) ,2009-03-29
THE CAR IS FANTASIC WAY BETTER THAN DESCRIBED WOULD DO BUSINESS AGAIN,5,Buyer: 7***o ( 23) ,2009-03-10
"Merchandise as advertised, nice car, smooth transaction, Richard is very honest",5,Buyer: e***s ( 473) ,2009-03-05
GREAT EASY TRANSACTION! PLEASE LEAVE FEEDBACK ASWELL =),5,Seller: Member id caraudioneeds*com ( Feedback Score Of 761) No longer a registered user,2009-03-01
Excellent communication and hassle free transaction. Thank you!,5,Buyer: o***y ( 131) ,2009-01-11
Thanks Richard. Very easy to work with and very accomodating. Love the car.,5,Buyer: r***r ( 303) ,2008-12-30
Car exactly as described and awesome. Long distance car-buying made easy.,5,Buyer: e***u ( 140) ,2008-12-15
Great communication. A pleasure to do business with.,5,Seller: Member id libbybarrow ( Feedback Score Of 14) No longer a registered user,2008-12-06
the best seller A+++++++++++,5,Buyer: f***y ( 83) ,2008-10-16
Very professional transaction/communication and vehicle showed up as promised,5,Buyer: n***n ( 13) ,2008-10-03
"a great Seller, wonderful Jaguar; small problem that Seller remedied, nice guy",5,Buyer: n***p ( 154) ,2008-09-26
"Very good to deal with, excellent quality, a pleasure to do business with.Thanks",5,Buyer: m***l ( 232) ,2008-09-13
"good seller,honest,very good car,recomended",5,Buyer: a***a ( 137) ,2008-09-13
"good service, fast transaction, all around quality.",5,Buyer: e***k ( 15) ,2008-08-16
"fast, clean, accurate transaction. Seller went extra mile to help",5,Buyer: s***t ( 20) ,2008-08-11
"A few bumps, but overall an ok experience",5,Buyer: j***i ( 391) ,2008-08-10
"Quality automobile, friendly, helpful, easy to deal with. Thank you.",5,Buyer: f***i ( 3708) ,2008-08-09
Very accommodating,5,Buyer: g***w ( 53) ,2008-07-27
"Richard was great to deal with, a very smooth transaction...Great Car... A++++++",5,Buyer: 7***7 ( 312) ,2008-07-26
OUTSTANDING/GREAT CAR PRICE & SELLER/TRUST RICHARD/5 STARS ALL THE WAY/THANKYOU,5,Buyer: d***4 ( 401) ,2008-07-24
"Richard was very helpful, informative and returned e-mails/phone calls promptly.",5,Buyer: s***l ( 82) ,2008-07-20
I have shipping issues since I live in Wyoming They have been very understanding,5,Buyer: t***u ( 112) ,2008-07-20
"Could not have been better. Totally hassle free, and better than described. A+++",5,Buyer: k***l ( 699) ,2008-07-19
On a scale of 1 to 10 I rate them an 11. Could not possibly been better. Super,5,Buyer: r***r ( 57) ,2008-07-13
Great personal service. The car was exactly as described,5,Buyer: 8***3 ( 4 ) No longer a registered user,2008-07-11
"very good to deal with ,excellent quality ,a pleasure to do business with Thanks",5,Buyer: m***v ( 41) ,2008-07-02
Excellent car. Fair price. Nice person. Recommended!,5,Buyer: s***o ( 61) ,2008-06-27
"Richard was extremely helpful. It is a great car, and a smooth transaction!",5,Buyer: b***l ( 128) ,2008-06-04
Great seller - easy to work with through a tough deal - definitely recommend!!!!,5,Buyer: b***l ( 388) ,2008-06-01
"very nice and easy transaction. seller was very helpful, took care of everythin",5,Buyer: n***n ( 174) ,2008-05-27
Perfect Ebay Transaction. Everything as described. Would definitely buy again.,5,Buyer: j***o ( 31) ,2008-05-16
"excellent and quick transaction, saved me $$$ by arranging delivery to Boston",5,Buyer: y***r ( 114) ,2008-05-14
Excellent Seller - Very reputable - I love my new (used) car. :-),5,Buyer: p***e ( 316) ,2008-05-12
Richard redefines customer service. Car is beautiful. Would recommend to anyone.,5,Buyer: a***e ( 20) ,2008-05-11
"excellent attention,great person,excellent comunication,les comprare nuevamente",5,Buyer: 6***6 ( 34) ,2008-05-07
As described. Super clean and nice . Thanks,5,Buyer: t***o ( 71) ,2008-05-01
"Avalon was AWESOME, a joy to drive! Wonderful to do business with!!!!!!!!!!",5,Buyer: w***d ( 340) ,2008-04-27
Jeep exactly as described. Good folks. A + eBayer.,5,Buyer: n***l ( 261) ,2008-04-26
EXCELLENT SERVICE! EASY TRANSACTION! GREAT CAR! RICHARD YOU THE MAN!,5,Buyer: s***p ( 96) ,2008-04-22
The whole transaction was smooth and positive . I am ready to do buy again,5,Buyer: b***a ( 5 ) ,2008-04-19
"Professional, courteous, honest transaction...not your father's used car dealer!",5,Buyer: t***t ( 162) ,2008-04-06
Exceptional service. Very favorable experience. Highly recommened. A+++,5,Buyer: 2***7 ( 3 ) No longer a registered user,2008-04-06
"very good to deal with ,excellent quality ,a pleasure to do business with",5,Buyer: t***6 ( 46) ,2008-03-27
TampaBay went out of their way to get answers and provide extra information.,5,Buyer: m***a ( 38) ,2008-03-23
Absolutely top notch professionals!! The Family loves it. Very trustworthy!!!!,5,Buyer: o***d ( 25) ,2008-03-17
Car exceeds expectations. Excellent communication from sale to follow-up. A+++,5,Buyer: o***a ( 27) ,2008-03-12
I have not seen the vehicle yet but hope it is all they say it is.,5,Buyer: 9***0 ( 1 ) No longer a registered user,2008-03-11
"Outstanding customer service, very honest & highly recommended. Beautiful car!!!",5,Buyer: e***e ( 49) ,2008-03-04
accurate description great communication 100%,5,Buyer: z***z ( 209) ,2008-03-02
nice car,5,Buyer: o***s ( 76) ,2008-02-28
car had been sold localy and was not available,5,Buyer: e***u ( 247) ,2008-02-22
"excellent seller, very honest great car",5,Buyer: g***t ( 190) ,2008-02-15
Quick response and fast payment. Perfect! THANKS!!,5,Seller: Member id ljpersonalizedgifts ( Feedback Score Of 8960) ,2007-12-31
